Slope,Elevation,Aspect,PL,PR,V,TWI,SPI,TRI
25.3934,2837.33,20.2095,2.5504,-4.2571,1,6.12958,106.705,0.432785
24.2652,2827.76,107.057,2.15247,0.117473,1,1.89538,1.3831,0.487013
28.2215,3032.74,254.472,-4.39193,3.53306,1,8.03452,938.396,0.500633
22.7826,2709.03,50.2505,2.99002,2.85002,1,0.867489,0.425366,0.467282
34.6344,3010.76,32.668,1.38956,-3.65294,1,1.06314,1.57464,0.516644
25.8614,3645.94,52.5093,-0.580738,-4.83324,1,1.82275,1.50491,0.524079
33.7371,3623.88,70.148,8.53055,-0.0944535,1,5.82864,170.545,0.50508
28.1686,3643.28,53.0981,1.87455,-2.04795,1,2.01087,2.26053,0.507855
29.3486,3119.93,93.0494,-0.121567,-0.824067,1,2.18517,3.00106,0.505611
9.19372,2941.72,119.352,1.76919,-3.36831,1,3.43051,0.777623,0.461468
23.8757,2795.5,15.939,1.42013,-2.66987,1,1.91363,1.35446,0.433172
20.9698,2846.34,330.894,0.113722,2.13872,1,6.47247,95.2433,0.350577
33.8562,2894.63,333.709,7.74533,-16.2122,1,2.19095,4.53577,0.662191
28.6999,3111.97,102.482,-1.85164,0.820864,1,2.68187,4.6455,0.51806
26.6573,2828.95,159.545,-12.604,14.3885,1,4.81626,32.4166,0.465524
27.0181,2795.61,147.004,1.53686,-1.31814,1,5.70393,81.502,0.478852
33.4221,2902.32,141.307,-3.14486,-0.574863,1,1.51423,2.21741,0.48174
31.9721,2895.39,225.232,8.47568,-7.75182,1,2.08073,3.43023,0.467768
24.961,2838.09,151.327,-0.159956,6.59004,1,1.45784,0.956863,0.443304
23.4838,2819.09,169.082,1.68509,1.68509,1,0.833614,0.442008,0.481993
21.592,2916.2,43.9763,-1.52832,-7.16332,1,1.62008,0.795932,0.712769
19.4594,2828.77,64.7786,-6.31911,6.61589,1,7.72499,281.024,0.448786
28.2981,2938.51,65.1432,2.48896,1.34896,1,6.08721,134.827,0.498127
26.3219,3002.59,79.8755,-3.73067,0.144325,1,0.703793,0.513824,0.499868
30.9813,2950.33,96.5685,6.29381,4.99631,1,1.20328,1.30444,0.480298
19.2353,2970.45,126.476,4.03397,-1.34103,1,1.05289,0.346533,0.515303
30.6262,2904.18,89.3885,1.45323,-4.10677,1,3.85643,17.935,0.498858
32.1552,2942.59,172.256,-3.12938,6.27062,1,2.07363,3.46252,0.496351
32.0573,2956.09,133.295,1.90839,1.75589,1,1.16114,1.37808,0.472738
22.9934,3004.08,183.989,-2.37229,2.42021,1,6.79212,162.664,0.510099
22.0743,3012.65,212.411,-2.82921,3.41579,1,6.4785,107.96,0.494777
30.6169,2960.79,194.297,3.80761,-2.41739,1,0.524594,0.640232,0.482167
32.277,3037.2,120.023,-5.30457,-6.85207,1,5.98493,174.906,0.502474
30.9341,3048.48,120.246,6.3428,-10.8847,1,5.28268,76.7777,0.513988
29.9868,3018.31,139.63,-4.20061,7.18439,1,1.64845,1.86009,0.519267
30.6345,3120.86,112.138,-2.6342,-0.464198,1,5.41424,85.2273,0.512977
31.3205,3104.28,117.065,-7.97871,5.43629,1,5.4596,94.8942,0.478321
25.9126,3160.27,127.051,1.80079,-3.52921,1,5.1407,41.7474,0.536097
24.0927,3173.77,93.3453,0.577731,-2.38977,1,2.19111,1.82715,0.526155
35.7223,3140.58,87.1162,-0.590941,-3.98594,1,5.1972,108.42,0.503779
27.8545,3189.77,80.6764,-3.77998,3.97252,1,4.19314,19.4639,0.500411
30.2511,3106.93,155.079,-2.676,-3.2985,1,5.45919,86.0941,0.468327
36.2806,3102.44,95.2891,-0.959192,2.98581,1,4.27947,45.5475,0.48772
31.4871,3098.37,114.52,3.29522,3.53522,1,1.18337,1.33852,0.470703
25.7996,3080.95,136.871,-6.15021,3.24479,1,1.8255,1.50005,0.525103
32.1114,3035.1,107.448,8.48815,-8.98935,1,0.465889,0.690953,0.496924
32.9119,3041.51,118.573,-4.83732,3.48768,1,1.12821,1.43986,0.541497
32.4626,3019.28,121.973,2.54596,-0.38904,1,1.55093,2.1105,0.483528
32.9663,2962.75,151.486,3.35469,2.76469,1,1.12613,1.4439,0.521042
28.5164,2872.86,239.271,0.59851,2.90601,1,1.30319,1.15055,0.467516
30.9936,2926.12,78.3894,3.22035,-2.64715,1,1.60826,1.9579,0.510074
31.0253,3048.86,252.251,-1.72652,2.32348,1,5.4782,94.131,0.53003
33.4224,3061.87,244.152,-7.20976,5.41274,1,4.44096,41.3924,0.488601
38.2385,3028.18,236.613,-4.99309,0.516915,1,3.07146,16.2773,0.543709
24.242,3033.17,43.3145,-7.1011,6.0164,1,5.64987,58.939,0.457712
31.5142,3273.82,52.9182,-4.64844,5.07906,1,1.1823,1.34037,0.51452
34.9117,3039.08,77.6142,-2.97257,5.32243,1,4.87052,72.6988,0.539719
35.9179,2953.17,148.357,-2.75678,12.6357,1,3.54135,21.0693,0.373199
42.2763,2997.69,171.331,1.49584,-4.95666,1,1.70466,6.11592,0.51448
17.9388,2968.15,244.542,-1.78678,4.66572,1,4.30587,7.67057,0.506246
36.7467,2995.82,242.709,11.0415,-12.136,1,0.292166,0.881394,0.463254
35.4502,3012.54,219.74,2.0791,1.6166,1,3.4752,18.9058,0.47761
32.5062,3054.54,80.8876,-2.0341,4.8059,1,2.64786,6.34566,0.465888
29.2876,2994.85,262.563,2.11424,-2.99576,1,1.96452,2.3934,0.487572
32.8913,3029.2,122.705,-5.58485,8.86515,1,0.435851,0.719168,0.476211
24.7681,3194.31,98.1942,2.26289,-3.29211,1,0.773511,0.473565,0.527036
38.4341,3226.4,104.754,-3.063,2.742,1,3.00382,15.4908,0.360943
41.9976,3227.57,83.195,-2.14168,0.795815,1,4.91718,147.736,0.519816
20.2278,3507.47,95.9357,1.04418,-9.72582,1,0.99837,0.367775,0.559534
33.6008,3397.52,182.186,-5.16514,18.6724,1,5.52684,124.583,0.523433
31.5208,3567.2,167.056,-0.0321879,-2.28469,1,0.488901,0.67041,0.515521
26.0498,3364.68,223.988,-6.14547,6.44203,1,3.66022,9.62531,0.504959
29.3649,3572.44,183.552,-0.916033,-0.811033,1,2.52098,4.20496,0.447466
28.7249,3594.09,179.826,-2.26832,2.20168,1,7.42902,536.659,0.422409
23.9745,3555.47,158.779,11.959,-10.0735,1,0.810364,0.453895,0.496285
30.2961,3602.0,151.128,-1.19855,0.871453,1,1.23055,1.25973,0.535815
37.0104,3429.73,275.566,-0.387994,13.0695,1,0.975726,1.78839,0.522938
32.5515,3448.86,168.42,-0.0601473,2.65235,1,3.62695,16.9612,0.574497
27.4897,3388.66,31.5554,-1.68922,1.52328,1,4.14978,18.0112,0.54528
25.9486,3310.26,343.806,-2.12029,-1.32279,1,6.48546,160.753,0.539467
28.5162,3280.95,310.721,-3.56185,4.89065,1,1.99635,2.30106,0.477367
41.5241,3779.84,131.64,-9.1789,-0.646397,1,3.92829,52.4311,0.612386
36.562,3490.02,155.024,-6.28209,1.95541,1,5.55117,166.663,0.507182
42.0177,3370.13,141.694,-7.16088,7.24912,1,2.18373,9.62145,0.524893
34.2752,3332.83,124.545,5.30922,-9.18828,1,5.83017,179.254,0.538994
23.3104,3378.18,207.118,-0.972299,-1.9498,1,1.94053,1.31356,0.548803
46.2368,3479.22,204.941,-0.16146,7.30854,1,4.2743,122.862,0.475586
22.0914,3609.49,159.952,1.57135,-3.84115,1,4.19753,11.052,0.498526
25.5373,3730.14,206.971,-10.6502,15.5473,1,5.95355,90.7472,0.499318
39.0049,3443.24,44.6835,-6.55674,11.5733,1,4.83579,102.042,0.586444
33.6292,3288.09,260.4,5.83854,-6.43396,1,0.407767,0.747107,0.469688
31.7123,3282.68,228.074,3.81713,-3.06787,1,1.86771,2.70798,0.517651
26.2616,3249.11,268.029,5.19239,-5.88511,1,2.65235,3.58552,0.486769
36.3758,3238.68,0.429176,7.25692,-10.5606,1,3.13891,14.6849,0.498396
34.2386,3320.86,174.356,4.2964,2.6914,1,1.07795,1.54234,0.514742
37.3254,3176.31,181.106,-1.02701,0.242985,1,1.65745,3.63936,0.448912
36.5619,3148.15,172.136,0.30747,-2.80503,1,2.09066,5.23545,0.455937
26.7823,3414.6,15.6133,-6.8424,6.5701,1,4.82683,33.1532,0.455975
35.9408,3602.77,174.017,5.10684,-3.20816,1,0.321632,0.84381,0.486174
22.4043,3423.2,18.4942,5.07615,-6.82135,1,5.12021,28.7416,0.496235
1.60708,3859.86,152.356,0.402937,-0.284563,1,3.57354,0.0267306,0.82381
15.5442,3979.48,221.841,-4.32565,-0.0456518,1,12.8528,28889.6,0.480331
38.6451,3903.76,150.504,-0.278558,1.91644,1,0.223669,0.979907,0.46968
26.3322,3945.38,226.903,-0.73698,0.32302,1,5.37617,55.0087,0.51724
37.9737,3608.44,105.514,-5.94073,9.08677,1,2.03952,5.65981,0.470684
33.8542,3640.17,154.118,-6.3454,7.4471,1,5.19506,91.4616,0.4339
34.5852,3660.2,207.094,-4.58044,10.1371,1,5.12542,91.0934,0.505225
33.0861,3586.29,208.435,22.6017,-28.4158,1,0.428409,0.72642,0.571082
26.5794,3986.92,126.376,-3.52401,5.0435,1,7.04515,298.905,0.521445
29.6873,4060.23,201.926,7.6072,-24.2528,1,1.2551,1.2213,0.726238
45.7281,3628.0,151.32,-20.7247,21.1328,1,2.8078,26.7062,0.531695
33.2553,3954.18,180.625,-9.59464,10.3604,1,2.5014,5.86234,0.458591
22.4402,4009.74,195.415,-0.902966,-1.88547,1,0.884328,0.417378,0.492901
28.1306,3935.16,142.266,4.16972,-4.92528,1,1.72478,1.69211,0.509452
27.5125,3911.85,187.987,-16.0721,17.3754,1,11.4583,26947.9,0.51727
31.0194,3946.06,105.635,-6.8083,0.894204,1,2.70585,5.88142,0.513137
33.0168,3928.84,96.8071,-8.0012,12.1113,1,1.81735,2.89533,0.509022
37.316,3779.94,136.087,0.545645,4.01065,1,1.37011,2.72811,0.506914
42.1452,3802.37,170.908,-0.870657,-11.0482,1,3.62618,41.2322,0.521131
29.3975,3142.3,147.174,-0.847675,-1.95017,1,1.67236,1.80512,0.528987
14.3589,3228.85,214.443,8.84482,-17.1002,1,1.36261,0.249301,0.332686
3.87657,3231.18,349.202,1.21509,-2.40491,1,2.69175,0.0646426,0.736136
45.9548,3465.64,63.2048,3.27759,-12.6374,1,2.04611,12.8019,0.475643
23.7356,3513.22,112.407,-0.382911,-0.942911,1,3.91268,9.8578,0.610688
30.6672,3480.23,66.7134,-5.15277,-1.32027,1,0.52259,0.641875,0.519586
28.8506,3490.78,118.324,3.87108,-7.20392,1,3.59193,11.7034,0.491081
35.0757,3410.48,95.3394,-1.9662,3.4813,1,1.04672,1.61166,0.464929
24.4654,3405.59,123.353,0.720942,-3.01156,1,4.15476,13.5139,0.490765
22.9639,3383.98,130.139,-2.83556,-0.973064,1,1.95727,1.28889,0.52609
9.13859,3387.47,54.5925,-2.20556,-6.16056,1,9.41703,305.718,0.615019
26.9,3398.18,83.774,3.64169,-2.08081,1,0.678597,0.529453,0.464298
24.5887,3272.97,92.1464,-6.17408,2.78592,1,1.88038,1.4072,0.494999
35.377,3178.24,145.08,-12.4848,16.8727,1,4.3127,43.3962,0.502257
29.2191,3188.16,96.1833,1.6799,-11.2126,1,0.581036,0.596265,0.707015
26.2607,3209.1,38.6616,9.59481,-11.3302,1,4.53512,23.5609,0.608673
36.1103,3332.0,47.2481,-2.4437,1.8088,1,1.00856,1.70307,0.583175
23.3543,3187.62,37.4906,3.8262,-1.6488,1,0.839809,0.438905,0.492765
22.0239,3465.24,17.0237,-3.45931,1.97819,1,6.59544,120.704,0.509734
23.6182,3371.05,57.2466,-7.09317,1.68933,1,0.827212,0.445242,0.432705
22.3455,3361.68,117.75,-5.54024,9.36226,1,6.01299,69.7509,0.460964
25.1291,3428.59,112.932,0.158654,-2.59385,1,0.757038,0.482704,0.438716
28.0529,3407.21,125.46,6.21778,-12.6497,1,4.91989,41.011,0.532538
33.9588,3035.67,32.285,-3.42467,0.185334,1,0.395324,0.760004,0.483925
16.1581,3116.44,227.62,4.13516,-0.322345,1,1.23879,0.283962,0.441693
44.0672,2991.91,179.775,-22.8751,1.60987,1,0.0325679,1.38382,0.471811
32.7599,3132.66,147.128,9.3796,-3.8904,1,0.440886,0.714323,0.555236
45.1719,2891.3,152.755,-12.3227,17.5548,1,2.55895,19.5423,0.429453
29.9676,2824.26,138.174,-6.99875,5.88375,1,5.3213,73.0922,0.4489
32.0719,2887.39,109.371,18.8003,-8.10468,1,2.77001,6.89557,0.505934
38.0371,2999.68,177.827,-6.51392,5.78608,1,5.59259,198.801,0.474209
23.8704,3287.2,135.637,3.49879,-3.80621,1,6.09338,88.4658,0.496556
39.3747,3420.58,96.9344,2.66564,-10.4869,1,1.80707,5.11091,0.477863
23.8923,3409.15,98.4198,-3.47054,8.64196,1,4.11007,12.201,0.450096
34.6609,3199.53,83.7654,10.2941,8.43408,1,5.26684,105.648,0.492386
21.3138,3403.2,87.7235,2.41236,7.53736,1,1.63434,0.783419,0.504272
22.2185,3336.78,107.318,0.560251,0.420251,1,3.46029,5.35929,0.454032
23.1121,3344.86,90.5179,0.00459406,-0.507906,1,5.98727,73.633,0.51478
27.7442,3348.94,125.901,-8.83251,9.34499,1,4.51366,26.5429,0.521346
39.4552,3303.22,166.767,6.56626,12.2688,1,0.887916,2.05404,0.456399
26.5586,3375.19,169.962,4.63865,-1.04385,1,4.71878,29.13,0.522155
35.0356,3344.03,157.834,-0.94646,7.00104,1,5.09999,92.4747,0.483913
30.5919,3350.03,165.074,-2.84765,-1.41515,1,2.60503,5.11534,0.530996
7.1563,3364.06,16.893,1.52089,-2.44661,1,2.07502,0.120223,0.227985
29.7953,3382.06,235.577,2.51854,4.33854,1,0.557575,0.614017,0.359334
9.57168,3369.21,265.656,-6.02512,10.4749,1,11.6696,3198.43,0.268055
29.117,3371.46,178.378,-3.75953,4.91547,1,1.68384,1.77951,0.582244
20.057,3358.31,161.797,-0.246951,-0.266951,1,4.69647,14.5631,0.478099
19.3987,3430.0,83.7525,3.9002,-0.2223,1,7.90022,332.491,0.510614
24.5882,3243.89,88.464,3.05376,-6.33874,1,6.07006,92.8729,0.485344
41.0166,3194.51,34.6343,4.1541,3.1666,1,0.139498,1.12855,0.530357
38.3108,3367.13,62.5585,7.86401,-19.846,1,0.928797,1.92284,0.449195
22.9889,3436.16,72.5919,-1.0539,0.298603,1,2.24374,1.72088,0.542754
8.54557,3338.4,241.889,1.19564,-4.77436,1,2.58851,0.288428,0.77677
32.3925,3354.71,147.286,6.98973,-8.60777,1,3.45075,14.0195,0.519374
31.152,3683.87,101.04,-10.9689,0.806147,1,2.11283,3.2896,0.465472
37.2355,3528.88,121.228,0.390145,-19.8024,1,2.577,9.05338,0.536345
34.6255,3517.52,102.255,-3.17929,2.84571,1,4.84766,69.2517,0.538036
29.1026,3194.9,187.158,-0.747412,-1.29241,1,8.08689,1072.86,0.515424
33.5476,3494.16,174.084,1.87247,-2.57503,1,3.54635,17.111,0.479964
34.7037,3501.65,208.458,4.46998,0.144979,1,0.367406,0.79019,0.52369
28.3157,3650.07,179.655,-6.90115,4.23385,1,1.71703,1.70821,0.51182
43.8852,3521.71,173.855,12.0821,-12.2804,1,3.99017,71.0221,0.501318
32.7456,3345.55,98.654,-17.4101,14.3924,1,1.13458,1.42759,0.546514
33.1308,3552.71,152.06,-7.71816,7.54434,1,5.46366,112.127,0.473593
35.8625,3698.09,190.541,3.23835,-1.29665,1,0.324508,0.840278,0.468887
44.7503,3535.46,131.879,-13.0665,3.87598,1,2.89909,26.1989,0.514822
42.9796,3349.34,113.692,3.63281,-6.20969,1,1.68002,6.41064,0.476072
44.289,3551.21,220.68,6.88305,-5.96195,1,0.717968,2.81274,0.485036
43.8487,3502.35,204.533,8.78928,2.04178,1,0.0401994,1.36224,0.586777
4.43557,3042.67,173.0,-0.055559,-0.805559,1,3.65518,0.222103,0.814732
20.4531,3376.58,47.0075,0.465098,-0.00490169,1,5.26297,26.8328,0.498612
8.53579,3583.44,168.303,0.287523,0.505023,1,9.09096,191.866,0.577121
31.3268,3540.41,146.881,-6.84791,-2.17041,1,1.8828,2.65524,0.474527
41.5846,3078.59,210.255,-7.0717,1.7283,1,4.52622,95.91,0.540567
46.8608,3041.24,85.2642,-8.17442,11.4956,1,1.54444,8.64283,0.460382
31.4763,3192.98,129.917,0.63419,1.93669,1,1.58926,2.00667,0.481579
8.65562,3271.08,213.545,-0.821583,-0.111583,1,3.82828,1.0229,0.756868
27.4839,3512.3,260.593,-1.30174,-2.38424,1,7.36283,447.416,0.49967
4.55286,3250.43,235.624,-0.0218082,-0.531808,1,4.83295,0.760084,0.505064
31.5789,3529.36,28.0042,-1.04941,-5.43441,1,0.486625,0.672403,0.705442
30.9711,3633.82,18.5788,-8.95239,-2.01739,1,6.09778,174.053,0.489091
22.1619,3661.48,27.212,0.252707,2.91271,1,1.59131,0.821905,0.502351
23.5501,3470.22,60.8511,0.261937,-3.41056,1,4.08855,11.5336,0.528115
35.7502,3689.69,65.4858,-0.811709,-3.27421,1,7.44178,1025.68,0.483033
11.6632,3625.34,60.5547,-0.232504,-0.597504,1,3.52375,1.39619,0.757475
38.0132,3673.62,52.8018,-0.673403,-4.4834,1,4.67716,79.4133,0.523674
36.1151,3771.85,71.9778,-5.32898,0.816023,1,0.315237,0.85175,0.526419
34.4119,3705.37,188.33,-2.66462,3.12788,1,5.32707,109.725,0.529378
43.6946,3598.12,214.628,-15.39,2.29995,1,0.738728,2.69479,0.531772
45.0703,3555.19,150.368,15.3716,-18.1709,1,1.60699,7.45737,0.466539
38.2286,3560.29,142.2,-4.9311,4.5689,1,0.238599,0.956954,0.481776
42.1826,3170.72,172.107,-0.187299,-7.6573,1,7.54975,2093.41,0.479699
30.4669,2920.86,170.844,-4.15958,2.79542,1,4.35922,29.2267,0.492599
14.8008,3215.53,187.759,3.6796,0.422103,1,1.33095,0.2577,0.459701
30.4809,2967.09,109.446,5.62114,-6.51136,1,0.530014,0.635817,0.509907
32.5044,2888.0,110.851,-3.88526,2.22224,1,1.14385,1.41002,0.527852
30.6129,3212.56,125.008,-8.12473,0.300269,1,2.72197,5.76094,0.466386
49.0407,3020.75,248.404,-4.52998,34.5025,1,-0.141516,2.13993,0.572255
32.878,3189.63,87.6466,-5.47943,3.92307,1,6.31689,257.286,0.45424
45.7577,3139.85,177.014,-13.8392,15.9908,1,7.33556,2480.19,0.488446
31.8168,2810.27,59.2853,-3.87473,7.65527,1,0.477339,0.68062,0.525829
40.5844,2848.47,116.264,-13.3455,2.60454,1,0.847895,2.19775,0.475746
31.6961,2833.62,186.317,-2.7476,7.5149,1,1.17519,1.35287,0.578138
31.1947,2729.06,33.7424,-8.58723,10.8628,1,1.19486,1.31871,0.51975
32.0333,2767.44,154.1,4.12561,-5.43439,1,1.85521,2.75279,0.473856
26.6777,3281.76,70.6924,3.45264,-1.20986,1,1.38139,1.0468,0.449383
18.9087,3187.18,206.666,-2.86613,0.0538727,1,7.76095,273.092,0.513244
40.4639,3300.43,135.095,0.197557,-7.16494,1,0.159007,1.09082,0.447577
24.8497,3123.75,131.011,1.2115,-2.7235,1,6.63907,168.369,0.481536
26.7386,3314.76,99.4791,-0.61931,-3.73431,1,2.07188,2.10022,0.509704
35.1505,2687.23,32.9819,-2.02922,-0.356717,1,0.350792,0.809028,0.488641
18.351,2979.2,109.704,-1.20399,-4.57899,1,5.68847,32.1511,0.475779
33.7988,2803.4,98.5668,-4.55148,-2.17148,1,4.97607,73.11,0.442648
28.5686,2825.02,85.612,-14.2261,5.71889,1,6.51051,211.111,0.432168
36.1095,2870.44,84.4972,-9.0442,17.5558,1,1.41406,2.55448,0.507116
29.5677,2855.32,74.8203,-14.44,12.2375,1,2.86939,6.06946,0.488807
31.2737,2840.02,103.502,-0.0366249,-2.38162,1,4.34875,31.1147,0.509942
41.197,2755.73,44.4052,-8.27502,1.25998,1,3.35202,28.5333,0.509369
35.1505,2687.23,32.9819,-2.02922,-0.356717,1,0.350792,0.809028,0.488641
2.94596,2658.6,167.261,0.184353,-0.773147,1,3.66006,0.0981218,0.789607
23.3313,2953.74,113.963,-1.47828,0.884224,1,0.840914,0.438354,0.443038
35.2806,2930.16,120.469,2.96038,9.18288,1,0.345973,0.814622,0.543891
42.9439,2873.97,125.832,-10.5555,6.99451,1,4.07917,70.3456,0.450621
21.2662,2758.65,99.2524,-2.48976,3.46274,1,2.32995,1.56258,0.51362
32.2732,2877.63,42.9283,-5.6717,3.6508,1,6.14999,206.223,0.522763
31.556,2798.03,37.4862,-0.428499,2.289,1,1.18067,1.34323,0.468477
34.2478,2753.92,30.7602,-4.43409,7.99341,1,4.63295,54.008,0.471215
33.0767,2750.65,43.0959,1.05433,-2.81567,1,0.428766,0.726069,0.510936
29.3146,2715.31,36.7316,3.07624,-1.49126,1,2.18656,2.99587,0.493863
30.5834,2635.51,255.329,-2.06799,2.83701,1,0.525925,0.639144,0.5055
23.6933,2707.6,237.081,-3.76043,6.98457,1,3.22154,4.91763,0.553431
20.0173,2766.88,130.292,2.99292,8.33042,1,6.06599,57.0256,0.484657
28.8824,2756.85,103.25,3.10216,1.85466,1,1.28803,1.17224,0.493554
29.2293,3057.96,163.947,6.26749,0.907485,1,6.11005,150.337,0.520411
26.564,3058.99,166.362,-1.44481,3.65519,1,5.07522,41.6259,0.513576
29.7509,3005.09,136.26,-2.30569,4.77681,1,5.2689,68.0023,0.489238
46.941,3025.35,120.803,-3.49196,6.49804,1,2.87664,33.0769,0.455776
42.2318,3218.97,238.917,7.65673,2.06423,1,0.0967803,1.21961,0.506608
36.1953,3368.33,11.315,-1.60476,2.54524,1,4.98513,91.5317,0.473469
24.0748,3401.29,357.526,9.23641,-0.181089,1,0.805659,0.456349,0.613422
29.9072,2948.86,77.1293,-2.29026,-2.32526,1,3.44342,11.1155,0.496036
44.0113,2752.79,98.0621,-12.7147,-12.7247,1,5.22747,248.084,0.493411
34.2272,2723.83,104.289,-3.46445,-4.66195,1,0.385232,0.770712,0.48419
26.1557,2773.31,106.876,-2.63828,6.23922,1,2.0974,2.0376,0.518985
25.5117,3011.32,139.892,5.37182,-6.96068,1,2.3492,2.46264,0.508214
32.3393,2776.74,88.0625,-11.4189,10.2186,1,0.457071,0.699066,0.49033
39.2288,2669.45,92.8062,5.88279,-20.9097,1,0.202828,1.01351,0.490265
29.8651,2825.77,88.1531,1.01661,-0.00838575,1,1.65336,1.8486,0.449057
23.913,2829.8,113.665,6.11494,2.29244,1,0.813261,0.452393,0.47492
17.5909,2859.45,203.657,-0.379226,8.50827,1,3.34594,2.81273,0.52862
35.3162,2863.95,122.238,-2.75921,-17.0067,1,4.77547,68.5575,0.495137
42.7494,2902.23,136.11,32.5961,-38.9939,1,0.0786424,1.26229,0.518692
32.066,2952.33,140.347,-2.53924,0.400762,1,0.467652,0.689347,0.510111
34.4194,2958.87,134.525,-1.51205,1.52795,1,3.51352,17.9054,0.538557
35.7834,2891.13,135.191,-5.14883,7.26117,1,3.03547,12.5509,0.492203
42.3275,2917.16,172.803,-11.9006,10.0769,1,4.28308,81.0026,0.500264
45.6218,2797.73,136.674,-21.2454,22.6846,1,1.58773,7.78786,0.486188
27.3676,2808.36,97.5091,16.0283,-26.8142,1,0.65849,0.542375,0.492536
19.0801,2771.05,113.628,-4.7645,-5.262,1,4.00607,6.52198,0.460207
34.3949,2796.1,118.627,-0.0467809,0.0457191,1,1.07209,1.555,0.463853
44.9042,2818.72,105.058,2.98816,11.2657,1,0.00334311,1.4726,0.419253
37.5246,2986.99,139.671,-1.76493,10.8951,1,4.49806,63.4755,0.478592
32.6077,2975.61,74.7857,-5.06373,-4.08873,1,4.31793,34.0204,0.464152
29.4989,2727.63,48.8731,-9.75676,5.86324,1,1.9559,2.4193,0.382606
29.8893,2839.12,66.5915,-2.31984,1.07516,1,1.65239,1.85089,0.475501
30.3751,2857.88,57.4067,0.789955,-4.36755,1,0.534244,0.632403,0.55696
33.7371,2882.26,83.2712,9.30833,3.44583,1,0.403688,0.751298,0.465907
30.3767,2816.68,113.754,-10.3722,10.2328,1,0.534181,0.632453,0.4975
23.967,2877.46,73.6504,12.7491,-2.61093,1,0.810718,0.453711,0.478468
35.8242,3151.24,81.4012,-6.497,1.653,1,1.42453,2.51566,0.494568
32.6733,3015.66,85.8487,3.04169,-4.87331,1,3.8782,22.0457,0.543518
21.0528,2712.49,48.6761,5.61314,-1.82936,1,0.954714,0.385888,0.491621
34.7339,2820.79,95.4225,-5.68041,8.78959,1,2.56351,7.12299,0.505904
26.5144,2806.5,135.412,-13.4816,19.8759,1,6.107,116.253,0.428011
21.6991,2770.3,132.798,-4.86563,8.53437,1,2.53091,2.00195,0.541788
27.3535,2862.64,220.451,3.33398,-1.18852,1,4.46575,24.3892,0.470141
28.8607,3002.14,222.032,-0.569725,-2.10972,1,5.47097,76.6969,0.505547
30.7653,2877.33,134.403,3.42134,-2.53615,1,0.518689,0.64509,0.503078
22.5117,2830.09,53.3037,-0.787762,1.40474,1,1.97941,1.25712,0.456665
25.9063,2858.95,65.7864,4.50443,-8.88307,1,7.10396,297.164,0.522136
33.6319,2875.47,165.444,-2.8477,4.9398,1,1.10081,1.49442,0.489636
27.5752,2920.02,115.136,-0.375152,2.03485,1,5.58411,76.1994,0.435145
41.3267,3002.44,59.5659,-19.9884,11.8891,1,0.821724,2.30135,0.457179
30.6425,3029.38,122.245,3.71561,0.335607,1,0.523571,0.64107,0.470474
18.0231,3038.93,134.263,2.09556,-12.1394,1,1.81595,0.64266,0.456888
37.2069,3018.51,134.825,-0.792898,-8.9479,1,0.275448,0.903913,0.518874
26.9738,3146.18,100.285,-4.35817,-3.13067,1,1.77402,1.59443,0.511891
26.7447,2844.75,93.403,-6.75196,-4.22196,1,2.76477,4.20175,0.468394
28.9153,2843.5,224.742,-8.88787,7.90213,1,4.65397,34.052,0.558237
41.3556,2936.59,157.104,-12.8691,20.6084,1,4.80969,124.5,0.583147
32.4813,2938.08,143.4,-6.70961,5.25039,1,6.45795,285.894,0.469356
31.3632,2840.14,96.3507,-6.15394,5.78606,1,2.28684,3.99025,0.453201
37.7038,2932.9,109.736,-12.3069,9.5456,1,0.257485,0.929157,0.445007
45.3191,2883.83,132.163,0.0400016,-4.51,1,3.95915,80.5932,0.490346
38.6262,2852.84,185.714,-2.53035,3.66965,1,0.224345,0.978847,0.506671
17.3707,3068.5,155.902,2.28586,1.46086,1,1.16213,0.308076,0.610726
27.6671,3089.62,233.314,-1.63028,0.597219,1,2.25517,2.75396,0.508287
49.3395,2853.38,163.455,-8.12583,9.26667,1,4.80377,314.139,0.571652
34.3125,3150.41,210.916,-3.92158,3.30342,1,4.87067,68.8998,0.513384
12.6782,3135.55,258.187,-4.02351,6.75399,1,3.79442,2.17964,0.472088
32.8901,3049.99,121.51,-4.43491,-9.78741,1,5.34855,97.8006,0.496502
25.4881,2890.91,66.6285,0.188944,0.788944,1,0.740823,0.491919,0.485605
28.7252,3005.48,136.75,10.5798,-8.59268,1,0.601377,0.581438,0.433268
16.1122,3002.92,172.473,-0.111503,0.238497,1,6.25907,42.7425,0.491036
27.7703,2796.91,62.1452,-8.8495,2.0605,1,0.641354,0.553717,0.428188
29.1439,2781.37,289.433,2.52862,1.35612,1,0.584119,0.593985,0.469416
29.4453,2823.68,138.108,-0.236474,-0.603974,1,1.6704,1.80952,0.562193
13.8951,2817.64,75.7257,-2.03096,-0.900957,1,5.22546,11.0658,0.507896
24.2048,2857.34,150.153,-1.7897,5.3353,1,0.799578,0.459545,0.552909
28.8131,2854.13,165.65,3.87457,-16.8704,1,5.22271,59.5733,0.521206
33.1937,3080.26,321.331,-13.0674,18.8751,1,2.21606,4.38279,0.481399
